"SE","tweets","APS","casos","estacao","temp.mean","temp.sd","temp.min","temp.max","umid.mean","umid.sd","umid.min","umid.max"
201227,148,"AP3.3",195,"galeao",23.2571428571429,3.86,17.7142857142857,29.4285714285714,71.4571428571429,17.8,38.8571428571429,93.1428571428571
201228,147,"AP3.3",108,"galeao",20.2228571428571,2.15714285714286,17.1428571428571,24,77.3714285714286,12.1942857142857,55.7142857142857,94
201229,94,"AP3.3",124,"galeao",19.5114285714286,1.73285714285714,17.2857142857143,22.5714285714286,80.8228571428571,8.94714285714286,63.1428571428571,92.2857142857143
201230,66,"AP3.3",77,"galeao",22.7714285714286,3.57714285714286,18,29.1428571428571,74.9728571428571,15.9014285714286,43.8571428571429,93.1428571428571
201231,90,"AP3.3",75,"galeao",23.1071428571429,3.06857142857143,18.8571428571429,28.1428571428571,74.5057142857143,15.16,47.8571428571429,94
201232,84,"AP3.3",61,"galeao",21.3014285714286,3.13571428571429,16.5714285714286,26.5714285714286,70.9914285714286,15.4057142857143,42.2857142857143,91.4285714285714
201233,63,"AP3.3",83,"galeao",22.4157142857143,3.23857142857143,17.2857142857143,28,72.1771428571429,14.5028571428571,45.4285714285714,92.2857142857143
201234,56,"AP3.3",50,"galeao",22.4114285714286,3.63142857142857,17.1428571428571,28.2857142857143,67.0557142857143,16.5614285714286,38.8571428571429,89
201235,63,"AP3.3",45,"galeao",20.8971428571429,2.38285714285714,17.5714285714286,25.4285714285714,74.1514285714286,13.33,49.8571428571429,91.4285714285714
201236,53,"AP3.3",22,"galeao",22.2242857142857,3.15428571428571,17.7142857142857,27.4285714285714,69.3628571428571,14.1385714285714,45.1428571428571,89
201237,84,"AP3.3",34,"galeao",24.2114285714286,2.67,20.7142857142857,29,71.2357142857143,12.8542857142857,50,87.4285714285714
201238,69,"AP3.3",25,"galeao",25.75,3.54428571428571,21,32.4285714285714,66.6028571428571,16.0528571428571,36.8571428571429,87.5714285714286
201239,49,"AP3.3",25,"galeao",20.5142857142857,2.65142857142857,16.8571428571429,24.8571428571429,67.7828571428571,13.3057142857143,45.1428571428571,85.8571428571429
201240,52,"AP3.3",21,"galeao",23.8471428571429,3.83428571428571,18.7142857142857,29.5714285714286,63.48,15.0628571428571,41.2857142857143,86.5714285714286
201241,48,"AP3.3",27,"galeao",25.0514285714286,3.20714285714286,20.7142857142857,30.2857142857143,64.8557142857143,14.2085714285714,41.5714285714286,85.5714285714286
201242,63,"AP3.3",39,"galeao",23.5042857142857,2.68857142857143,19.7142857142857,27.7142857142857,68.1028571428571,13.5642857142857,46,87.4285714285714
201243,87,"AP3.3",18,"galeao",26.0771428571429,2.81285714285714,22.8571428571429,31.1428571428571,70.0928571428571,12.4714285714286,49,87
201244,60,"AP3.3",24,"galeao",25.9828571428571,1.96857142857143,23.2857142857143,29.4285714285714,73.6228571428571,9.28714285714286,57.2857142857143,87.8571428571429
201245,53,"AP3.3",20,"galeao",24.9557142857143,1.75,22.7142857142857,28.1428571428571,75.7971428571429,8.09,60.8571428571429,87.7142857142857
201246,70,"AP3.3",10,"galeao",23.1285714285714,1.81428571428571,20.7142857142857,26.1428571428571,78.5871428571429,9.23571428571429,63.1428571428571,91.7142857142857
201247,64,"AP3.3",20,"galeao",24.4814285714286,2.77714285714286,21,29.8571428571429,71.83,12.67,49.2857142857143,90
201248,74,"AP3.3",27,"galeao",24.0628571428571,1.70714285714286,21.7142857142857,27.4285714285714,80.2457142857143,8.26714285714286,62.4285714285714,90.8571428571429
201249,86,"AP3.3",21,"galeao",28.74,3.27571428571429,24.4285714285714,34.2857142857143,65.93,13.9857142857143,43,86.5714285714286
201250,86,"AP3.3",31,"galeao",27.53,2.71285714285714,24.2857142857143,32.7142857142857,73.8871428571429,12.35,51.1428571428571,88.8571428571429
201251,71,"AP3.3",16,"galeao",28.3228571428571,2.75142857142857,25.1428571428571,32.7142857142857,72.8728571428571,13.7314285714286,50.7142857142857,91.1428571428571
201252,72,"AP3.3",8,"galeao",29.7971428571429,3.08,25.7142857142857,35.1428571428571,64.6842857142857,13.7071428571429,40.1428571428571,84.7142857142857
201301,96,"AP3.3",34,"galeao",27.6128571428571,2.59,24.2857142857143,31.8571428571429,72.9528571428571,11.4057142857143,53.8571428571429,88.2857142857143
201302,135,"AP3.3",52,"galeao",26.9457142857143,2.69142857142857,22.8571428571429,31.4285714285714,73.1014285714286,11.1557142857143,53.7142857142857,88.1428571428571
201303,212,"AP3.3",54,"galeao",25.6057142857143,2.61285714285714,22.2857142857143,30.2857142857143,80.65,12.1814285714286,56.8571428571429,94.8571428571429
201304,195,"AP3.3",78,"galeao",25.77,2.40428571428571,22.7142857142857,29.8571428571429,79.1042857142857,13.9914285714286,58.5714285714286,95.7142857142857
201305,185,"AP3.3",137,"galeao",25.3142857142857,1.89571428571429,23,28.7142857142857,79.9385714285714,9.46285714285714,62,92.5714285714286
201306,184,"AP3.3",110,"galeao",25.7157142857143,2.18285714285714,23,29.8571428571429,80.3871428571429,10.49,62,94.1428571428571
201307,224,"AP3.3",145,"galeao",29.5542857142857,3.09571428571429,25.7142857142857,35,68.5557142857143,14.9971428571429,42.8571428571429,89.7142857142857
201308,440,"AP3.3",252,"galeao",29.49,3.19571428571429,25.1428571428571,35,65.6557142857143,14.27,40.1428571428571,86.5714285714286
201309,473,"AP3.3",278,"galeao",26.4257142857143,2.50428571428571,22.8571428571429,30.8571428571429,75.5928571428571,12.1214285714286,53.7142857142857,92.5714285714286
201310,474,"AP3.3",320,"galeao",27.9057142857143,3.06857142857143,24.4285714285714,33.7142857142857,74.2614285714286,13.6257142857143,48.2857142857143,91.1428571428571
201311,659,"AP3.3",477,"galeao",27.3357142857143,2.53142857142857,24.4285714285714,31.8571428571429,77.8671428571429,12.1928571428571,55.2857142857143,92.5714285714286
201312,869,"AP3.3",453,"galeao",25.2985714285714,1.91142857142857,22.8571428571429,28.7142857142857,80.6557142857143,9.47,62.4285714285714,93.4285714285714
201313,852,"AP3.3",432,"galeao",24.6542857142857,1.63142857142857,22.7142857142857,28,81.0657142857143,9.42571428571429,63.8571428571429,93.4285714285714
201314,932,"AP3.3",585,"galeao",25.4957142857143,2.18714285714286,22.7142857142857,29.2857142857143,82.1185714285714,9.87714285714286,62.1428571428571,94
201315,1369,"AP3.3",541,"galeao",25.6728571428571,2.00857142857143,23.1428571428571,29.2857142857143,75.7814285714286,10.4385714285714,57.5714285714286,91.1428571428571
201316,783,"AP3.3",399,"galeao",22.9371428571429,2.09142857142857,20.2857142857143,26.8571428571429,74.8828571428571,12.4185714285714,52,90.7142857142857
201317,601,"AP3.3",297,"galeao",22.5942857142857,2.55857142857143,19.1428571428571,27,74.47,13.6242857142857,50.7142857142857,91.4285714285714
201318,443,"AP3.3",388,"galeao",24.2728571428571,3.12285714285714,20.2857142857143,30,74.5414285714286,15.0928571428571,44.7142857142857,93.1428571428571
201319,368,"AP3.3",236,"galeao",21.9485714285714,2.89714285714286,17.8571428571429,26.2857142857143,72.3714285714286,13.7285714285714,49.1428571428571,91.4285714285714
201320,304,"AP3.3",158,"galeao",23.6028571428571,3.25857142857143,19.4285714285714,28.8571428571429,76.53,15.3285714285714,48.1428571428571,94
201321,206,"AP3.3",148,"galeao",22.3257142857143,1.94,19.7142857142857,25.7142857142857,77.3114285714286,11.3914285714286,56.1428571428571,93.1428571428571
201322,193,"AP3.3",82,"galeao",22.3714285714286,2.55142857142857,19.1428571428571,27,76.2628571428571,12.2971428571429,53.7142857142857,93.1428571428571
201323,164,"AP3.3",75,"galeao",22.3471428571429,2.52857142857143,18.8571428571429,27,82.3242857142857,11.3814285714286,59.5714285714286,97.4285714285714
201324,146,"AP3.3",64,"galeao",22.6828571428571,2.30571428571429,19.4285714285714,27,78.6042857142857,12.5428571428571,52.8571428571429,94
201325,150,"AP3.3",43,"galeao",22.714,2.354,19.6,27.2,77.846,11.632,52.6,91.6
201326,123,"AP3.3",27,"galeao",22.5328571428571,2.28285714285714,19.4285714285714,26.8571428571429,78.1028571428571,11.5785714285714,56,92.2857142857143
201327,88,"AP3.3",38,"galeao",21.1228571428571,2.31428571428571,17.7142857142857,25.1428571428571,79.4,11.3114285714286,55.1428571428571,93.1428571428571
201328,90,"AP3.3",28,"galeao",20.3485714285714,3.33857142857143,15.4285714285714,25.5714285714286,75.8757142857143,14.4514285714286,51.7142857142857,93.1428571428571
201329,84,"AP3.3",20,"galeao",23.0928571428571,3.11714285714286,19.4285714285714,29.1428571428571,75.94,15.77,46.2857142857143,94.8571428571429
201330,57,"AP3.3",9,"galeao",19.87,1.74,17.4285714285714,22.8571428571429,77.9528571428571,9.55285714285714,60.2857142857143,90.7142857142857
201331,148,"AP3.3",7,"galeao",20.1928571428571,3.77,15.1428571428571,26.8571428571429,74.3542857142857,16.58,42.8571428571429,94
201332,155,"AP3.3",4,"galeao",22.98,3.49857142857143,18.4285714285714,29.1428571428571,71.8257142857143,16.0357142857143,42.8571428571429,90.5714285714286
201333,71,"AP3.3",9,"galeao",20.4185714285714,2.20571428571429,17.4285714285714,24.2857142857143,73.4757142857143,11.32,52,88.2857142857143
201334,97,"AP3.3",5,"galeao",22.3542857142857,3.14714285714286,18.1428571428571,27.4285714285714,70.51,14.2228571428571,47.2857142857143,90.7142857142857
201335,63,"AP3.3",4,"galeao",20.9071428571429,2.58714285714286,17,25.5714285714286,71.2685714285714,12.5642857142857,48.5714285714286,89.8571428571429
201336,55,"AP3.3",6,"galeao",22.2885714285714,2.97571428571429,18.1428571428571,27.2857142857143,71.5157142857143,14.2028571428571,47.5714285714286,89.7142857142857
201337,46,"AP3.3",6,"galeao",23.8214285714286,3.69714285714286,18.4285714285714,29.8571428571429,66.7671428571429,16.8814285714286,38,89
201338,115,"AP3.3",11,"galeao",25.64,3.38,21.1428571428571,31.2857142857143,69.3742857142857,15.8942857142857,43.8571428571429,90.7142857142857
201339,45,"AP3.3",5,"galeao",22.2314285714286,2.01714285714286,19.2857142857143,25.8571428571429,68.9828571428571,11.3985714285714,50.5714285714286,86.8571428571429
201340,56,"AP3.3",14,"galeao",23.1514285714286,1.60857142857143,20.5714285714286,26,76.7457142857143,9.84714285714286,59.5714285714286,91.5714285714286
201341,53,"AP3.3",8,"galeao",21.1185714285714,2.58571428571429,17.1428571428571,25.1428571428571,64.6485714285714,12.6971428571429,44.2857142857143,83.4285714285714
201342,57,"AP3.3",6,"galeao",23.9014285714286,2.45428571428571,20.4285714285714,28,71.2542857142857,11.1357142857143,52.8571428571429,87
201343,69,"AP3.3",16,"galeao",26.15,2.62,22.7142857142857,30.7142857142857,69.2171428571429,11.5871428571429,49,84.1428571428571
201344,66,"AP3.3",8,"galeao",22.82,2.06571428571429,19.8571428571429,26.4285714285714,62.1971428571429,10.4928571428571,44.7142857142857,78.7142857142857
201345,54,"AP3.3",5,"galeao",22.6314285714286,2.33714285714286,19.5714285714286,27,73.2871428571429,10.2771428571429,55,87.8571428571429
201346,63,"AP3.3",3,"galeao",26.4228571428571,3.35142857142857,22,31.7142857142857,61.3728571428571,14.32,38,81
201347,86,"AP3.3",15,"galeao",25.1057142857143,2.76714285714286,21.1428571428571,29.7142857142857,70.9442857142857,12.5428571428571,49.1428571428571,87.8571428571429
201348,74,"AP3.3",11,"galeao",25.17,1.98857142857143,22.4285714285714,28.5714285714286,75.6471428571429,9.50857142857143,60.5714285714286,90
201349,60,"AP3.3",20,"galeao",26.5757142857143,2.62285714285714,23.2857142857143,30.8571428571429,72.29,12.8571428571429,50.5714285714286,89.7142857142857
201350,NA,"AP3.3",11,"galeao",25.4171428571429,1.95142857142857,23,28.8571428571429,75.5114285714286,9.66,58.8571428571429,87.8571428571429
201351,NA,"AP3.3",2,"galeao",24.2842857142857,1.67714285714286,22.2857142857143,27.1428571428571,74.7957142857143,8.97142857142857,59.1428571428571,87
201352,NA,"AP3.3",1,"galeao",26.2357142857143,2.27,22.8571428571429,30.2857142857143,75.0928571428571,11.1714285714286,55.8571428571429,90.2857142857143
201401,27,"AP3.3",12,"galeao",29.7657142857143,3.44714285714286,25.5714285714286,35.8571428571429,66.9871428571429,15.83,39.5714285714286,88.2857142857143
201402,64,"AP3.3",12,"galeao",28.6542857142857,3.39,24.2857142857143,34.1428571428571,61.6785714285714,14.5928571428571,37.8571428571429,82.4285714285714
201403,82,"AP3.3",10,"galeao",27.9514285714286,3.03428571428571,23.5714285714286,32.5714285714286,67.1457142857143,13.39,46,87.2857142857143
201404,76,"AP3.3",7,"galeao",28.8685714285714,3.43285714285714,24.4285714285714,34.8571428571429,62.6357142857143,15.1314285714286,38,85.4285714285714
201405,91,"AP3.3",10,"galeao",29.6257142857143,3.56714285714286,24.7142857142857,35.5714285714286,56.7142857142857,15.9,32,81.1428571428571
201406,65,"AP3.3",9,"galeao",30.3614285714286,3.85428571428571,25,36.5714285714286,52.4714285714286,15.7071428571429,28.5714285714286,75.7142857142857
201407,77,"AP3.3",9,"galeao",29.6071428571429,3.70714285714286,24.5714285714286,35.8571428571429,51.1257142857143,14.1485714285714,27.5714285714286,72.5714285714286
201408,68,"AP3.3",3,"galeao",26.0414285714286,2.71285714285714,22.4285714285714,30.8571428571429,68.4657142857143,13.7414285714286,45.7142857142857,87.8571428571429
201409,77,"AP3.3",7,"galeao",29.2428571428571,3.42428571428571,24.4285714285714,35,56.5814285714286,15.1614285714286,32.4285714285714,79.4285714285714
201410,75,"AP3.3",14,"galeao",26.1071428571429,2.15571428571429,23.4285714285714,30.4285714285714,72.5157142857143,11.5985714285714,49.2857142857143,87.2857142857143
201411,66,"AP3.3",6,"galeao",28.06,3.34142857142857,23.8571428571429,34,65.5185714285714,15.8328571428571,38.1428571428571,85.7142857142857
201412,92,"AP3.3",8,"galeao",28.9242857142857,3.76571428571429,23.7142857142857,35.7142857142857,57.57,16.0757142857143,31.1428571428571,81.1428571428571
201413,63,"AP3.3",6,"galeao",24.32,1.91857142857143,21.8571428571429,27.8571428571429,76.4014285714286,9.81428571428571,59.4285714285714,90
201414,65,"AP3.3",7,"galeao",25.9342857142857,2.18714285714286,22.7142857142857,30.1428571428571,74.9942857142857,10.5971428571429,54.1428571428571,90.2857142857143
201415,76,"AP3.3",6,"galeao",25.8985714285714,3.01,21.5714285714286,30.8571428571429,68.7,14.1042857142857,42.5714285714286,88.7142857142857
201416,62,"AP3.3",11,"galeao",24.2657142857143,1.89571428571429,22.1428571428571,27.8571428571429,78.3528571428571,8.72571428571429,61.2857142857143,91.1428571428571
201417,64,"AP3.3",7,"galeao",24.5757142857143,1.92857142857143,21.5714285714286,28.2857142857143,72.6971428571429,11.1614285714286,54.8571428571429,89.4285714285714
201418,107,"AP3.3",12,"galeao",21.9185714285714,3.40142857142857,17.2857142857143,27.5714285714286,66.19,16.6257142857143,38,90.7142857142857
201419,159,"AP3.3",9,"galeao",23.6728571428571,2.67428571428571,20.1428571428571,28.7142857142857,74.6185714285714,12.9871428571429,50.5714285714286,89.8571428571429
201420,114,"AP3.3",10,"galeao",21.4914285714286,3.24428571428571,17,27.1428571428571,70.1828571428571,15.61,40.8571428571429,88.8571428571429
201421,92,"AP3.3",7,"galeao",23.4685714285714,2.42,20,27.5714285714286,73.2485714285714,11.4442857142857,53.2857142857143,87.5714285714286
201422,80,"AP3.3",3,"galeao",21.1685714285714,2.05857142857143,18.4285714285714,25,77.1414285714286,10.5785714285714,56.1428571428571,91.5714285714286
201423,55,"AP3.3",6,"galeao",22.1871428571429,3.01857142857143,18.7142857142857,28,72.0057142857143,14.8642857142857,45.4285714285714,89.7142857142857
201424,58,"AP3.3",6,"galeao",23.3728571428571,2.70571428571429,19.4285714285714,27.8571428571429,72.6628571428571,12.7714285714286,48.2857142857143,89.8571428571429
201425,55,"AP3.3",5,"galeao",22.92,2.8,19,27,74.42,13.35,51,94
201426,79,"AP3.3",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
201427,47,"AP3.3",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
201428,61,"AP3.3",2,"galeao",21.3616666666667,1.825,19,24.8333333333333,77.765,9.37666666666667,58.5,89.1666666666667
201429,56,"AP3.3",5,"galeao",20.88,2.25,18,25,68.58,11.84,50,88
201430,55,"AP3.3",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
201431,54,"AP3.3",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
201432,68,"AP3.3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
201433,47,"AP3.3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
200952,NA,"AP4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
201001,NA,"AP4",6,"galeao",28.65,2.78714285714286,25.1428571428571,33.4285714285714,73.7485714285714,12.18,51.7142857142857,89.7142857142857
201002,NA,"AP4",7,"galeao",29.0542857142857,3.25285714285714,24.7142857142857,34.5714285714286,70.3557142857143,13.7171428571429,46.5714285714286,90.7142857142857
201003,NA,"AP4",7,"galeao",28.36,3.5,23.8571428571429,34.5714285714286,71.2785714285714,13.6771428571429,45.8571428571429,88.2857142857143
201004,NA,"AP4",5,"galeao",27.72,3.15714285714286,24,33.4285714285714,73.2014285714286,12.5728571428571,47.8571428571429,88.7142857142857
201005,NA,"AP4",7,"galeao",30.04,3.83571428571429,25.1428571428571,36.4285714285714,63.7314285714286,15.6885714285714,38.1428571428571,85.2857142857143
201006,NA,"AP4",2,"galeao",30.16,3.97,25,36.8571428571429,61.5957142857143,16.4714285714286,33.7142857142857,84.7142857142857
201007,NA,"AP4",6,"galeao",28.5857142857143,3.15571428571429,24.5714285714286,34.2857142857143,68.6157142857143,13.7057142857143,44.4285714285714,87.2857142857143
201008,NA,"AP4",3,"galeao",27.7771428571429,2.89571428571429,23.8571428571429,33,71.3571428571429,12.2985714285714,51,89
201009,NA,"AP4",7,"galeao",23.4871428571429,1.61714285714286,21.7142857142857,26.5714285714286,85.8557142857143,7.19428571428571,72.5714285714286,93.2857142857143
201010,NA,"AP4",9,"galeao",27.6085714285714,3.27,23.7142857142857,34,72.9814285714286,13.1142857142857,46.1428571428571,90.4285714285714
201011,NA,"AP4",8,"galeao",26.1871428571429,2.79142857142857,22.5714285714286,31.1428571428571,79.6385714285714,12.5285714285714,56.4285714285714,94.8571428571429
201012,NA,"AP4",16,"galeao",27.6371428571429,3.18142857142857,23.5714285714286,33.1428571428571,74.5671428571429,13.4657142857143,50.1428571428571,91.8571428571429
201013,NA,"AP4",12,"galeao",26.4371428571429,2.49714285714286,23.2857142857143,31.1428571428571,79.7642857142857,11.1757142857143,58.2857142857143,94.8571428571429
201014,NA,"AP4",6,"galeao",22.4728571428571,1.83142857142857,20,26,84.7271428571429,8.63142857142857,67.2857142857143,94.8571428571429
201015,NA,"AP4",14,"galeao",23.7542857142857,2.97571428571429,19.7142857142857,29,76.71,12.8057142857143,51,93.1428571428571
201016,NA,"AP4",9,"galeao",26.5571428571429,3.12714285714286,22.4285714285714,32.1428571428571,73.9485714285714,14.1485714285714,46.8571428571429,92.5714285714286
